BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460356.599811,0.99732,0.00269,1.6656,1.38,0.55,6.61,32243
2460356.600231,1.00375,0.00271,1.6706,0.47,-1.21,6.76,31131
2460356.600337,1.00141,0.00270,1.6718,0.49,-0.96,6.66,34612
2460356.600442,1.00245,0.00270,1.6731,0.66,-0.39,6.52,33586
2460356.600547,0.99876,0.00270,1.6742,-0.16,-0.17,5.77,39372
2460356.600652,0.99850,0.00270,1.6756,-1.43,0.38,6.32,33294
2460356.600757,1.00072,0.00271,1.6769,-2.80,-0.42,6.52,31877
2460356.600862,1.00059,0.00272,1.6781,-3.69,-0.31,6.93,26505
2460356.600968,1.00481,0.00273,1.6794,-3.43,-0.44,6.58,30954
2460356.601072,1.00164,0.00272,1.6806,-2.53,-0.10,6.61,31729
2460356.601178,1.00118,0.00272,1.6819,-2.48,0.27,6.85,31479
2460356.601283,0.99566,0.00273,1.6832,-3.27,0.49,7.04,26041
2460356.601388,1.00022,0.00272,1.6845,-1.05,0.07,6.37,30891
2460356.601493,1.00147,0.00273,1.6856,-0.40,-0.58,6.56,31878
2460356.601598,1.00287,0.00273,1.6870,-0.05,0.33,6.10,32754
2460356.601703,1.00345,0.00272,1.6883,0.62,0.71,6.52,34142
2460356.601808,0.99557,0.00272,1.6896,1.71,1.05,7.21,28465
2460356.601913,1.00017,0.00273,1.6907,2.63,1.55,7.00,31220
2460356.602018,1.00043,0.00275,1.6920,1.37,-0.38,7.63,24170
2460356.602123,1.00400,0.00274,1.6934,1.24,-1.14,6.45,32064
2460356.602229,1.00525,0.00274,1.6947,1.38,-1.17,6.29,36473
2460356.602334,0.99867,0.00273,1.6960,1.93,-0.27,6.41,35068
2460356.602439,0.99794,0.00273,1.6972,2.15,-0.47,6.50,31133
2460356.602544,0.99686,0.00273,1.6986,1.37,-0.08,6.80,27889
2460356.602650,1.00496,0.00274,1.6999,-1.76,0.20,6.50,34574
2460356.602755,0.99773,0.00273,1.7012,-3.41,0.76,5.62,36791
2460356.602860,1.00350,0.00275,1.7025,-4.07,1.16,5.76,37288
2460356.602966,0.99809,0.00275,1.7037,-3.90,1.63,6.40,31884
2460356.603071,1.00144,0.00275,1.7051,-3.24,1.50,6.62,32691
2460356.603176,1.00571,0.00275,1.7065,-4.50,2.27,6.40,33372
2460356.603281,1.00545,0.00276,1.7078,-1.98,0.11,7.77,25429
2460356.603386,1.00001,0.00274,1.7090,-0.66,-0.73,6.26,36651
2460356.603492,1.00262,0.00275,1.7104,0.05,-0.42,6.29,36937
2460356.603597,1.00241,0.00275,1.7117,0.11,0.48,6.37,36995
2460356.603702,0.99643,0.00276,1.7131,0.95,0.69,7.04,30322
2460356.603912,1.00923,0.00277,1.7156,1.05,0.47,6.50,33085
2460356.604017,1.00073,0.00276,1.7171,0.78,0.37,6.57,32378
2460356.604123,1.00229,0.00277,1.7184,1.25,0.40,6.70,33019
2460356.604227,1.00171,0.00277,1.7197,1.56,0.81,6.88,29239
2460356.604332,0.99838,0.00277,1.7209,2.72,1.28,6.70,33020
2460356.604437,1.00368,0.00277,1.7223,1.99,1.49,6.45,32479
2460356.604542,1.00541,0.00278,1.7236,-0.43,0.24,7.89,28517
2460356.604647,1.00358,0.00277,1.7251,-2.48,-0.96,6.43,38556
2460356.604752,1.01258,0.00279,1.7265,-4.45,-0.30,6.71,37246
2460356.604858,0.99943,0.00278,1.7277,-5.31,0.26,5.99,33913
2460356.604963,1.00099,0.00278,1.7292,-3.87,0.20,6.69,29904
2460356.605068,0.99192,0.00277,1.7305,-4.69,0.27,6.73,33034
2460356.605173,1.00260,0.00279,1.7319,-2.48,0.14,6.55,27333
2460356.605278,1.00132,0.00278,1.7331,-1.43,0.03,6.35,35772
2460356.605383,0.99758,0.00277,1.7345,-0.60,0.83,6.40,41390
2460356.605488,0.99436,0.00278,1.7359,0.11,0.82,6.50,33202
2460356.605593,0.99979,0.00279,1.7374,0.18,1.42,6.24,34206
2460356.605699,0.99774,0.00279,1.7386,1.39,1.42,6.41,34497
2460356.605804,0.99925,0.00280,1.7400,1.11,0.52,7.32,27338
2460356.605909,0.99503,0.00279,1.7413,0.84,0.09,6.67,30258
2460356.606014,0.99784,0.00279,1.7429,1.24,0.22,6.45,31571
2460356.606119,0.99323,0.00279,1.7443,0.92,0.53,6.57,28719
2460356.606225,1.00263,0.00281,1.7455,1.46,0.78,6.67,31790
2460356.606330,1.00487,0.00281,1.7469,2.17,1.33,6.65,30937
2460356.606435,0.99324,0.00280,1.7483,0.31,0.56,8.37,25417
2460356.606540,1.00022,0.00280,1.7498,-2.33,-0.22,7.05,30239
2460356.606645,0.99843,0.00281,1.7512,-3.88,0.56,6.53,32471
2460356.606751,0.99386,0.00281,1.7525,-4.46,0.58,7.09,27597
2460356.606856,0.99660,0.00281,1.7539,-4.22,0.84,6.12,33940
2460356.606961,1.00021,0.00282,1.7554,-3.58,1.78,6.54,32882
2460356.607066,0.99719,0.00281,1.7569,-2.33,0.05,7.72,24702
2460356.607171,0.99900,0.00281,1.7581,-2.06,-0.30,6.32,32544
2460356.607276,1.00257,0.00282,1.7595,-1.88,0.47,6.45,32720
2460356.607381,1.00377,0.00282,1.7609,-1.27,-0.10,6.63,33919
2460356.607487,0.99979,0.00282,1.7625,-1.65,1.10,6.89,29068
2460356.607592,1.00079,0.00283,1.7640,-1.19,1.21,6.43,34060
2460356.607697,1.00198,0.00283,1.7654,0.02,0.06,6.65,29439
2460356.607802,1.00525,0.00284,1.7666,0.77,-0.45,6.78,35692
2460356.607907,0.99950,0.00283,1.7681,1.16,-0.00,6.19,32671
2460356.608012,1.00579,0.00285,1.7697,1.80,0.29,6.75,30035
2460356.608117,1.00318,0.00284,1.7711,1.76,0.37,6.74,32358
2460356.608222,1.00028,0.00283,1.7724,2.83,1.23,6.51,35142
2460356.608327,1.00222,0.00286,1.7738,1.32,0.22,7.99,25384
2460356.608433,0.99981,0.00285,1.7754,-0.84,-0.59,7.26,24048
2460356.608538,1.00037,0.00284,1.7769,-1.60,0.06,6.83,30468
2460356.608643,1.00780,0.00287,1.7783,-2.53,0.41,6.44,33882
2460356.608748,1.00337,0.00286,1.7796,-2.74,0.71,6.93,28131
2460356.608854,1.00634,0.00286,1.7811,-1.32,0.67,6.53,34582
2460356.608958,0.99864,0.00284,1.7825,0.04,-0.12,6.36,33656
2460356.609064,0.99883,0.00284,1.7840,-0.80,0.05,6.10,35615
2460356.609169,1.00419,0.00286,1.7855,-0.87,0.34,6.63,32819
2460356.609274,1.00326,0.00286,1.7869,-0.62,0.35,6.28,35650
2460356.609379,0.99960,0.00285,1.7884,-0.81,1.18,6.89,30197
2460356.609484,1.00340,0.00287,1.7899,-1.70,1.37,6.63,29469
2460356.609589,0.99262,0.00285,1.7915,-1.08,0.61,7.16,27221
2460356.609695,1.00075,0.00287,1.7928,-0.26,-0.95,7.18,28589
2460356.609800,1.00171,0.00287,1.7943,0.90,-0.38,7.01,31436
2460356.609905,1.00327,0.00287,1.7958,0.95,-0.07,6.23,33956
2460356.610010,1.00598,0.00288,1.7973,1.04,-0.04,6.34,30570
2460356.610115,1.00025,0.00287,1.7988,1.77,0.52,6.74,31476
2460356.610220,0.99939,0.00287,1.8003,0.98,-0.03,7.39,29311
2460356.610325,1.00194,0.00288,1.8018,0.07,0.08,6.50,29303
2460356.610430,1.00482,0.00289,1.8033,-0.04,-0.02,6.41,33469
2460356.610535,1.00181,0.00290,1.8048,-1.35,0.47,6.81,29676
2460356.610640,1.00543,0.00289,1.8063,-2.27,0.83,6.77,31806
2460356.610745,1.00586,0.00290,1.8078,-2.92,1.53,6.32,34733
2460356.610851,1.00769,0.00291,1.8093,-0.34,-0.29,7.14,25084
2460356.610955,1.00465,0.00291,1.8108,-0.16,-0.31,6.42,33591
2460356.611061,0.99886,0.00289,1.8123,-1.02,0.33,6.22,33143
2460356.611166,0.99742,0.00290,1.8138,-2.01,0.27,6.64,29880
2460356.611271,1.00162,0.00291,1.8154,-1.49,0.31,7.02,29266
2460356.611376,0.99288,0.00289,1.8169,-1.75,1.31,6.79,29888
2460356.611481,1.00378,0.00292,1.8184,-0.97,0.20,7.08,24822
2460356.611586,1.00233,0.00292,1.8199,-0.91,-0.15,6.63,29778
2460356.611691,1.00395,0.00293,1.8215,-0.01,0.09,7.00,28797
2460356.611797,1.00503,0.00292,1.8230,0.51,0.25,6.75,31998
2460356.611902,0.99857,0.00291,1.8246,0.83,1.14,6.92,33640
2460356.612007,1.00099,0.00292,1.8261,0.80,1.04,6.43,30344
2460356.612112,1.00487,0.00293,1.8277,0.45,0.01,7.37,26507
2460356.612217,1.00352,0.00293,1.8292,1.22,-1.12,6.31,30878
2460356.612428,1.00369,0.00293,1.8323,-0.24,0.59,6.87,31798
2460356.612533,1.00465,0.00293,1.8339,-1.10,-0.00,6.90,31854
2460356.612638,1.00142,0.00293,1.8354,-1.66,0.94,6.75,31677
2460356.612744,1.00703,0.00295,1.8370,-0.65,0.16,6.92,28578
2460356.612954,1.00920,0.00295,1.8402,-1.32,0.04,6.46,33113
2460356.613060,1.00328,0.00294,1.8417,-2.53,1.20,7.12,29393
2460356.613165,0.99573,0.00293,1.8433,-3.60,1.39,6.23,33916
2460356.613269,1.00138,0.00294,1.8449,-3.52,1.74,6.68,32355
2460356.613375,1.00119,0.00296,1.8465,-2.61,0.57,7.64,23356
2460356.613480,0.99813,0.00296,1.8481,-2.00,-0.02,6.60,28075
2460356.613585,1.00740,0.00297,1.8497,-1.21,0.40,6.67,32375
2460356.613691,1.00140,0.00295,1.8513,-1.76,1.14,6.31,34224
2460356.613796,1.00408,0.00297,1.8529,-0.74,1.06,6.59,30134
2460356.613901,1.00359,0.00295,1.8545,-0.61,1.80,6.34,36116
2460356.614007,1.00539,0.00297,1.8561,0.15,0.26,7.25,27152
2460356.614112,1.00017,0.00296,1.8577,1.35,-0.84,6.79,28337
2460356.614217,1.00218,0.00296,1.8593,1.71,-0.32,6.76,31348
2460356.614322,1.00480,0.00297,1.8609,1.42,0.45,6.67,31336
2460356.614427,1.00113,0.00296,1.8625,1.37,0.36,6.21,35839
2460356.614533,1.00255,0.00296,1.8642,-0.18,0.71,6.69,37967
2460356.614638,1.00388,0.00297,1.8658,-0.96,0.02,6.83,32543
2460356.614743,1.00061,0.00297,1.8674,-1.02,0.24,6.55,32608
2460356.614848,1.00173,0.00297,1.8690,-1.00,0.45,6.11,35935
2460356.614953,1.00933,0.00299,1.8707,-1.40,0.92,6.60,32719
2460356.615059,0.99755,0.00298,1.8723,-1.92,0.91,6.36,32452
2460356.615164,1.00186,0.00299,1.8740,-1.11,1.65,6.67,28958
2460356.615269,0.99656,0.00297,1.8756,-0.43,0.68,7.21,28823
2460356.615374,1.00360,0.00299,1.8773,-0.38,-0.24,6.58,32227
2460356.615480,1.00154,0.00300,1.8789,0.23,0.34,6.73,28944
2460356.615585,0.99867,0.00300,1.8806,1.45,0.62,6.91,28028
2460356.615690,1.00048,0.00299,1.8822,2.31,0.84,6.30,34741
2460356.615795,1.00020,0.00300,1.8839,2.49,0.94,7.07,27761
2460356.615900,0.99747,0.00301,1.8855,1.29,0.25,7.19,23830
2460356.616005,0.99819,0.00301,1.8872,0.31,0.09,6.87,26631
2460356.616110,1.00201,0.00302,1.8889,0.71,0.81,6.98,27796
2460356.616215,1.00190,0.00302,1.8905,0.71,0.74,7.28,27457
2460356.616320,0.99607,0.00300,1.8922,-0.79,1.59,7.14,28598
2460356.616425,0.99870,0.00302,1.8939,-2.64,1.89,7.05,27212
2460356.616530,1.00449,0.00304,1.8956,-2.72,0.82,6.81,24267
2460356.616636,1.00284,0.00303,1.8973,-2.08,-0.22,7.19,28855
2460356.616741,0.99457,0.00301,1.8990,-0.29,0.12,7.15,27337
2460356.616846,1.00195,0.00303,1.9007,-0.80,1.28,6.36,30184
2460356.616951,1.00295,0.00303,1.9024,-0.28,0.90,7.06,29893
2460356.617057,1.00167,0.00304,1.9041,-1.63,2.03,7.15,27483
2460356.617162,1.00062,0.00303,1.9058,-0.79,0.42,7.12,25013
2460356.617267,1.00552,0.00305,1.9075,-0.18,-0.79,7.13,28081
2460356.617372,0.99878,0.00304,1.9092,0.21,0.12,6.69,27130
2460356.617477,1.00216,0.00304,1.9109,1.54,0.75,6.45,33461
2460356.617583,0.99841,0.00306,1.9126,2.14,0.95,6.58,25921
2460356.617688,1.00023,0.00305,1.9144,2.83,0.58,7.11,26484
2460356.617793,0.99408,0.00304,1.9161,0.64,0.94,7.55,25152
2460356.617898,1.00339,0.00306,1.9178,0.63,0.37,6.90,30506
2460356.618003,1.00003,0.00307,1.9196,1.16,0.72,7.38,27037
2460356.618108,0.99702,0.00306,1.9213,0.72,1.53,6.78,26914
2460356.618213,1.00147,0.00308,1.9230,0.26,1.95,7.40,24329
2460356.618318,1.00107,0.00308,1.9248,-1.49,2.35,6.75,27006
2460356.618423,0.99939,0.00308,1.9265,-2.73,1.11,8.10,21874
2460356.618528,1.00017,0.00307,1.9283,-2.77,-0.60,6.79,28117
2460356.618634,1.00108,0.00307,1.9300,-1.98,-0.14,6.35,33609
2460356.618739,1.00494,0.00308,1.9318,-1.22,0.13,6.04,32341
2460356.618844,1.00519,0.00309,1.9336,-1.66,0.65,6.64,29772
2460356.618949,1.00134,0.00308,1.9353,-1.36,1.08,6.75,28467
2460356.619054,1.00170,0.00309,1.9371,-1.84,0.38,6.90,27388
2460356.619160,1.00307,0.00309,1.9389,-1.25,-0.28,6.27,33391
2460356.619265,1.00285,0.00309,1.9407,-1.21,0.20,6.31,33758
2460356.619370,1.00451,0.00310,1.9424,-1.07,0.68,6.91,29945
2460356.619476,1.00228,0.00311,1.9440,-0.68,1.17,7.04,26680
2460356.619581,1.00001,0.00311,1.9458,0.48,1.68,6.99,25799
2460356.619686,1.00084,0.00311,1.9478,0.53,0.52,7.19,26049
2460356.619791,0.99620,0.00309,1.9496,-0.22,0.36,7.23,24950
2460356.619897,1.00521,0.00313,1.9512,0.51,0.06,6.80,24833
2460356.620002,0.99941,0.00311,1.9530,1.17,0.48,6.53,29052
2460356.620107,1.00657,0.00313,1.9550,0.71,1.71,6.57,32122
2460356.620212,0.99689,0.00310,1.9568,-0.62,1.41,6.31,33576
2460356.620317,1.00065,0.00312,1.9587,-1.83,0.15,6.98,27119
2460356.620423,1.00481,0.00314,1.9605,-4.08,0.62,7.18,26398
2460356.620528,1.00125,0.00314,1.9623,-3.87,0.91,7.07,26092
2460356.620633,1.00086,0.00314,1.9641,-2.75,1.40,6.69,27416
2460356.620738,1.00287,0.00314,1.9660,-2.34,1.69,6.82,28078
2460356.620843,0.99820,0.00313,1.9678,-2.02,2.42,6.86,28728
2460356.621054,0.99673,0.00313,1.9715,-2.02,-0.33,6.49,28477
2460356.621264,1.00725,0.00317,1.9752,-1.74,0.18,6.65,30917
2460356.621369,1.00621,0.00317,1.9770,-1.19,0.36,6.90,27902
